ID	TITLE	CONTENT	TOPIC
m-75737064-1425484800	2015年政府工作报告	以开放促改革促发展。扩展上海自由贸易试验区范围，新设广东、天津、福建自由贸易试验区。稳定出口，增加进口，出口占国际市场份额继续提升。实际使用外商直接投资1196亿美元，居世界首位。对外直接投资1029亿美元，与利用外资并驾齐驱。中国与冰岛、瑞士自贸区启动实施，中韩、中澳自贸区完成实质性谈判。铁路、电力、油气、通信等领域对外合作取得重要成果，中国装备正大步走向世界。	出口贸易
m-75737064-1425484800	2015年政府工作报告	三是加大结构调整力度，增强发展后劲。在结构性矛盾突出的情况下，我们积极作为，有扶有控，多办当前急需又利长远的事，夯实经济社会发展根基。	宏观
m-75737064-1425484800	2015年政府工作报告	不断巩固农业基础。加大强农惠农富农政策力度，实现粮食产量“十一连增”、农民收入“五连快”。农业综合生产能力稳步提高，农业科技和机械化水平持续提升，重大水利工程建设进度加快，新增节水灌溉面积223万公顷，新建改建农村公路23万公里。新一轮退耕还林还草启动实施。农村土地确权登记颁证有序进行，农业新型经营主体加快成长。	农业农村
m-75737064-1425484800	2015年政府工作报告	大力调整产业结构。着力培育新的增长点，促进服务业加快发展，支持发展移动互联网、集成电路、高端装备制造、新能源汽车等战略性新兴产业，互联网金融异军突起，电子商务、物流快递等新业态快速成长，众多“创客”脱颖而出，文化创意产业蓬勃发展。同时，继续化解过剩产能，钢铁、水泥等15个重点行业淘汰落后产能年度任务如期完成。加强雾霾治理，淘汰黄标车和老旧车指标超额完成。	基建
m-75737064-1425484800	2015年政府工作报告	推进基础设施建设和区域协调发展。京津冀协同发展、长江经济带建设取得重要进展。新建铁路投产里程8427公里，高速铁路运营里程达1.6万公里，占世界的60%以上。高速公路通车里程达11.2万公里，水路、民航、管道建设进一步加强。农网改造稳步进行。宽带用户超过7.8亿户。经过多年努力，南水北调中线一期工程正式通水，惠及沿线亿万群众。	基建
m-75737064-1425484800	2015年政府工作报告	实施创新驱动发展战略。着力打通科技成果转化通道，扩大中关村国家自主创新示范区试点政策实施范围，推进科技资源开放共享，科技人员创新活力不断释放。超级计算、探月工程、卫星应用等重大科研项目取得新突破，我国自主研制的支线客机飞上蓝天。	科技
m-75737064-1425484800	2015年政府工作报告	四是织密织牢民生保障网，增进人民福祉。我们坚持以人为本，持续增加民生投入，保基本、兜底线、建机制，尽管财政收入增速放缓、支出压力加大，但财政用于民生的比例达到70%以上。	民生扶贫
m-75737064-1425484800	2015年政府工作报告	加强就业和社会保障。完善就业促进政策，推出创业引领计划，高校毕业生就业稳中有升。统一城乡居民基本养老保险制度，企业退休人员基本养老金水平又提高10%。新开工保障性安居工程740万套，基本建成511万套。全面建立临时救助制度，城乡低保标准分别提高9.97%和14.1%，残疾军人、烈属和老复员军人等优抚对象抚恤和生活补助标准提高20%以上。	就业
m-75737064-1425484800	2015年政府工作报告	继续促进教育公平。加强贫困地区义务教育薄弱学校建设，提高家庭经济困难学生资助水平，国家助学贷款资助标准大幅上调。中等职业学校免学费补助政策扩大到三年。实行义务教育免试就近入学政策，28个省份实现了农民工随迁子女在流入地参加高考。贫困地区农村学生上重点高校人数连续两年增长10%以上。经过努力，全国财政性教育经费支出占国内生产总值比例超过4%。	教育
m-75737064-1425484800	2015年政府工作报告	深入推进医药卫生改革发展。城乡居民大病保险试点扩大到所有省份，疾病应急救助制度基本建立，全民医保覆盖面超过95%。基层医疗卫生机构综合改革深化，县乡村服务网络逐步完善。公立医院改革试点县市达到1300多个。	医药健康
m-75737064-1425484800	2015年政府工作报告	积极发展文化事业和文化产业。推动重大文化惠民项目建设，广播电视“村村通”工程向“户户通”升级。实施文艺精品战略，完善现代文化市场体系。群众健身活动蓬勃开展，成功举办南京青奥会。	文化旅游
m-75737064-1425484800	2015年政府工作报告	五是创新社会治理，促进和谐稳定。我们妥善应对自然灾害和突发事件，有序化解社会矛盾，建立健全机制，强化源头防范，保障人民生命安全，维护良好的社会秩序。	民生扶贫
m-75737064-1425484800	2015年政府工作报告	去年云南鲁甸、景谷等地发生较强地震，我们及时高效展开抗震救灾，灾后恢复重建顺利推进。积极援非抗击埃博拉疫情，有效防控疫情输入。加强安全生产工作，事故总量、重特大事故、重点行业事故持续下降。着力治理餐桌污染，食品药品安全形势总体稳定。	新冠疫情
m-75737064-1425484800	2015年政府工作报告	我们大力推进依法行政，国务院提请全国人大常委会制定修订食品安全法等法律15件，制定修订企业信息公示暂行条例等行政法规38件。政务公开深入推进，政府重大决策和政策以多种形式向社会广泛征求意见。完成第三次全国经济普查。改革信访工作制度。法律援助范围从低保群体扩大到低收入群体。加强城乡社区建设，行业协会商会等四类社会组织实现直接登记。严厉打击各类犯罪活动，强化社会治安综合治理，维护了国家安全和公共安全。	宏观
m-75737064-1425484800	2015年政府工作报告	我们严格落实党中央八项规定精神，持之以恒纠正“四风”。严格执行国务院“约法三章”，政府性楼堂馆所、机关事业单位人员编制、“三公”经费得到有效控制。加大行政监察和审计监督力度，推进党风廉政建设和反腐败斗争，严肃查处违纪违法案件，一批腐败分子得到应有惩处。	政府工作报告
m-75737064-1425484800	2015年政府工作报告	我们狠抓重大政策措施的落实，认真开展督查，引入第三方评估和社会评价，建立长效机制，有力促进了各项工作。	宏观
